work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Security Engineer,155000,USD,155000,United States,100,United States,M
2023,SE,FT,Security Analyst,115000,USD,115000,United States,100,United States,M
2023,SE,FT,Security Analyst,70000,USD,70000,United States,100,United States,M
2023,SE,FT,Security Engineer,190000,USD,190000,United States,0,United States,M
2023,SE,FT,Security Engineer,135000,USD,135000,United States,0,United States,M
2023,EX,FT,Security Engineer,225000,USD,225000,United States,0,United States,M
2023,EX,FT,Security Engineer,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Engineer,297300,USD,297300,United States,100,United States,M
2023,SE,FT,Security Engineer,198200,USD,198200,United States,100,United States,M
2023,MI,FT,Security Researcher,132100,USD,132100,United States,0,United States,M
2023,MI,FT,Security Researcher,68400,USD,68400,United States,0,United States,M
2023,SE,FT,Security Engineer,257850,USD,257850,United States,0,United States,M
2023,SE,FT,Security Engineer,187500,USD,187500,United States,0,United States,M
2023,SE,FT,Security Engineer,178000,USD,178000,United States,100,United States,M
2023,SE,FT,Security Engineer,165000,USD,165000,United States,100,United States,M
2023,SE,FT,Security Engineer,300000,USD,300000,United States,0,United States,M
2023,SE,FT,Security Engineer,220000,USD,220000,United States,0,United States,M
2023,SE,FT,Security Analyst,130000,USD,130000,United States,0,United States,M
2023,SE,FT,Security Analyst,95000,USD,95000,United States,0,United States,M
2023,SE,FT,Security Software Engineer,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Software Engineer,130000,USD,130000,United States,0,United States,M
2023,SE,FT,Security Researcher,235400,USD,235400,United States,0,United States,M
2023,SE,FT,Security Researcher,145500,USD,145500,United States,0,United States,M
2023,SE,FT,Security Software Engineer,230000,USD,230000,United States,0,United States,M
2023,SE,FT,Security Software Engineer,168000,USD,168000,United States,0,United States,M
2023,SE,FT,Security Analyst,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Analyst,125000,USD,125000,United States,0,United States,M
2023,MI,FT,Security Engineer,80000,GBP,98432,United Kingdom,0,United Kingdom,M
2023,MI,FT,Security Engineer,65000,GBP,79976,United Kingdom,0,United Kingdom,M
2023,MI,FT,Security Engineer,80000,GBP,98432,United Kingdom,0,United Kingdom,M
2023,MI,FT,Security Engineer,65000,GBP,79976,United Kingdom,0,United Kingdom,M
2023,SE,FT,Security Architect,242075,USD,242075,United States,100,United States,M
2023,SE,FT,Security Architect,154700,USD,154700,United States,100,United States,M
2023,SE,FT,GRC Analyst,200000,USD,200000,United States,0,United States,M
2023,SE,FT,GRC Analyst,145000,USD,145000,United States,0,United States,M
2023,EX,FT,Chief Information Security Officer,65000,EUR,70179,Austria,50,Austria,L
2023,SE,FT,Security Engineer,212800,USD,212800,United States,0,United States,L
2023,SE,FT,Security Engineer,135500,USD,135500,United States,0,United States,L
2023,SE,FT,Security Engineer,212800,USD,212800,United States,0,United States,L
2023,SE,FT,Security Engineer,135500,USD,135500,United States,0,United States,L
2023,SE,FT,Security Software Engineer,313400,USD,313400,United States,0,United States,M
2023,SE,FT,Security Software Engineer,241340,USD,241340,United States,0,United States,M
2023,SE,FT,Security Engineer,313400,USD,313400,United States,0,United States,M
2023,SE,FT,Security Engineer,241340,USD,241340,United States,0,United States,M
2023,SE,FT,Security Engineer,131500,USD,131500,United States,100,United States,M
2023,SE,FT,Security Engineer,99000,USD,99000,United States,100,United States,M
2023,MI,FT,Security Engineer,212800,USD,212800,United States,0,United States,L
2023,MI,FT,Security Engineer,135500,USD,135500,United States,0,United States,L
2023,MI,FT,Penetration Tester,32000,EUR,34549,Italy,50,Italy,S
2023,SE,FT,Cyber Security Manager,164000,USD,164000,United States,100,United States,L
2023,SE,FT,Security Engineer,273780,USD,273780,United States,0,United States,M
2023,SE,FT,Security Engineer,156420,USD,156420,United States,0,United States,M
2023,SE,FT,Compliance Analyst,179170,USD,179170,United States,0,United States,M
2023,SE,FT,Compliance Analyst,94300,USD,94300,United States,0,United States,M
2023,SE,FT,Security Engineer,185000,USD,185000,United States,100,United States,M
2023,SE,FT,Security Engineer,175000,USD,175000,United States,100,United States,M
2023,MI,FT,Penetration Testing Engineer,212800,USD,212800,United States,0,United States,L
2023,MI,FT,Penetration Testing Engineer,111600,USD,111600,United States,0,United States,L
2023,SE,FT,IAM Engineer,165000,USD,165000,United States,0,United States,M
2023,SE,FT,IAM Engineer,115000,USD,115000,United States,0,United States,M
2023,MI,FT,Information Security Analyst,160000,USD,160000,United States,0,United States,M
2023,MI,FT,Information Security Analyst,120000,USD,120000,United States,0,United States,M
2023,SE,FT,Security Engineer,204490,USD,204490,United States,100,United States,M
2023,SE,FT,Security Engineer,148720,USD,148720,United States,100,United States,M
2023,SE,FT,Information Security Analyst,135000,USD,135000,United States,0,United States,M
2023,SE,FT,Information Security Analyst,120000,USD,120000,United States,0,United States,M
2023,SE,FT,Security Lead,165000,USD,165000,United States,0,United States,M
2023,SE,FT,Security Lead,125000,USD,125000,United States,0,United States,M
2023,MI,FT,Security Specialist,60000,GBP,73824,United Kingdom,0,United Kingdom,M
2023,MI,FT,Security Specialist,45000,GBP,55368,United Kingdom,0,United Kingdom,M
2023,EN,FT,Information Security Consultant,140000,USD,140000,United States,0,United States,M
2023,EN,FT,Information Security Consultant,70000,USD,70000,United States,0,United States,M
2023,SE,FT,Security Engineer,294400,USD,294400,United States,100,United States,M
2023,SE,FT,Security Engineer,156400,USD,156400,United States,100,United States,M
2023,SE,FT,Security Engineer,212800,USD,212800,United States,0,United States,L
2023,SE,FT,Security Engineer,135500,USD,135500,United States,0,United States,L
2023,EN,FT,Information Security Analyst,32000,USD,32000,Costa Rica,100,United States,L
2023,SE,FT,IT Security Manager,100000,GBP,123040,United Kingdom,100,United Kingdom,L
2023,SE,FT,Security Engineer,315000,USD,315000,United States,100,United States,M
2023,SE,FT,Security Engineer,105000,USD,105000,United States,100,United States,M
2023,SE,FT,Security Software Engineer,255000,USD,255000,United States,0,United States,M
2023,SE,FT,Security Software Engineer,169000,USD,169000,United States,0,United States,M
2023,SE,FT,Security Analyst,285000,USD,285000,United States,100,United States,M
2023,SE,FT,Security Analyst,95000,USD,95000,United States,100,United States,M
2023,SE,FT,Security Engineer,350000,USD,350000,United States,0,United States,M
2023,SE,FT,Security Engineer,168000,USD,168000,United States,0,United States,M
2023,SE,FT,Security Compliance Manager,231000,USD,231000,United States,0,United States,M
2023,SE,FT,Security Compliance Manager,131000,USD,131000,United States,0,United States,M
2023,SE,FT,Security Engineer,130500,USD,130500,United States,0,United States,M
2023,SE,FT,Security Engineer,106500,USD,106500,United States,0,United States,M
2023,MI,FT,DevSecOps Engineer,150000,USD,150000,United States,0,United States,M
2023,MI,FT,DevSecOps Engineer,130000,USD,130000,United States,0,United States,M
2023,MI,FT,Information Systems Security Officer,140000,USD,140000,United States,0,United States,M
2023,MI,FT,Information Systems Security Officer,92000,USD,92000,United States,0,United States,M
2023,SE,FT,Security Engineer,212800,USD,212800,United States,0,United States,L
2023,SE,FT,Security Engineer,135500,USD,135500,United States,0,United States,L
2023,SE,FT,Security Engineer,170000,USD,170000,United States,0,United States,M
2023,SE,FT,Security Engineer,120000,USD,120000,United States,0,United States,M
2023,MI,FT,Security Analyst,145000,USD,145000,United States,0,United States,M
2023,MI,FT,Security Analyst,125000,USD,125000,United States,0,United States,M
2023,SE,FT,Security Engineer,220000,USD,220000,United States,0,United States,M
2023,SE,FT,Security Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,130000,USD,130000,United States,0,United States,M
2023,SE,FT,Security Engineer,220000,USD,220000,United States,0,United States,M
2023,SE,FT,Security Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,Security Operations Engineer,184320,USD,184320,United States,0,United States,M
2023,SE,FT,Security Operations Engineer,153600,USD,153600,United States,0,United States,M
2023,SE,FT,Security Engineer,241000,USD,241000,United States,0,United States,M
2023,SE,FT,Security Engineer,172000,USD,172000,United States,0,United States,M
2023,SE,FT,Security Engineer,212800,USD,212800,United States,0,United States,L
2023,SE,FT,Security Engineer,135500,USD,135500,United States,0,United States,L
2023,MI,FT,Information Systems Security Officer,140000,USD,140000,United States,0,United States,M
2023,MI,FT,Information Systems Security Officer,92000,USD,92000,United States,0,United States,M
2023,SE,FT,Security Engineer,130500,USD,130500,United States,0,United States,M
2023,SE,FT,Security Engineer,106500,USD,106500,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,130000,USD,130000,United States,0,United States,M
2023,EN,FT,Security Analyst,135000,USD,135000,United States,0,United States,M
2023,EN,FT,Security Analyst,85000,USD,85000,United States,0,United States,M
2023,EN,FT,Security Analyst,135000,USD,135000,United States,0,United States,M
2023,EN,FT,Security Analyst,85000,USD,85000,United States,0,United States,M
2023,MI,FT,Security Lead,206000,USD,206000,United States,0,United States,M
2023,MI,FT,Security Lead,154000,USD,154000,United States,0,United States,M
2023,SE,FT,Security Engineer,235400,USD,235400,United States,0,United States,M
2023,SE,FT,Security Engineer,145500,USD,145500,United States,0,United States,M
2023,MI,FT,Compliance Analyst,80000,USD,80000,United States,0,United States,M
2023,MI,FT,Compliance Analyst,65000,USD,65000,United States,0,United States,M
2023,SE,FT,Security Engineer,232200,USD,232200,United States,100,United States,M
2023,SE,FT,Security Engineer,167200,USD,167200,United States,100,United States,M
2023,SE,FT,Security Engineer,283000,USD,283000,United States,100,United States,M
2023,SE,FT,Security Engineer,211000,USD,211000,United States,100,United States,M
2023,SE,FT,Security Engineer,225000,USD,225000,United States,0,United States,M
2023,SE,FT,Security Engineer,156400,USD,156400,United States,0,United States,M
2023,SE,FT,Compliance Analyst,156000,USD,156000,United States,0,United States,M
2023,SE,FT,Compliance Analyst,84000,USD,84000,United States,0,United States,M
2023,SE,FT,Security Engineer,237700,USD,237700,United States,100,United States,M
2023,SE,FT,Security Engineer,134400,USD,134400,United States,100,United States,M
2023,SE,FT,Security Engineer,170200,USD,170200,United States,0,United States,M
2023,SE,FT,Security Engineer,68400,USD,68400,United States,0,United States,M
2023,SE,FT,Security Engineer,247600,USD,247600,United States,0,United States,L
2023,SE,FT,Security Engineer,136000,USD,136000,United States,0,United States,L
2023,SE,FT,Security Engineer,272400,USD,272400,United States,0,United States,L
2023,SE,FT,Security Engineer,140100,USD,140100,United States,0,United States,L
2023,SE,FT,Security Operations Engineer,212800,USD,212800,United States,0,United States,L
2023,SE,FT,Security Operations Engineer,135500,USD,135500,United States,0,United States,L
2023,SE,FT,Security Engineer,212800,USD,212800,United States,0,United States,L
2023,SE,FT,Security Engineer,135500,USD,135500,United States,0,United States,L
2023,SE,FT,Security Engineer,276900,USD,276900,United States,100,United States,M
2023,SE,FT,Security Engineer,104400,USD,104400,United States,100,United States,M
2023,SE,FT,Security Lead,272500,USD,272500,United States,0,United States,L
2023,SE,FT,Security Lead,146500,USD,146500,United States,0,United States,L
2023,MI,FT,Information Security Officer,169675,USD,169675,United States,0,United States,M
2023,MI,FT,Information Security Officer,108592,USD,108592,United States,0,United States,M
2023,SE,FT,Security Engineer,148000,USD,148000,United States,0,United States,M
2023,SE,FT,Security Engineer,99000,USD,99000,United States,0,United States,M
2023,SE,FT,Security Analyst,132170,USD,132170,United States,0,United States,M
2023,SE,FT,Security Analyst,105740,USD,105740,United States,0,United States,M
2023,SE,FT,Information System Security Officer,234900,USD,234900,United States,0,United States,M
2023,SE,FT,Information System Security Officer,113500,USD,113500,United States,0,United States,M
2023,SE,FT,Compliance Manager,168000,USD,168000,United States,100,United States,M
2023,SE,FT,Compliance Manager,114500,USD,114500,United States,100,United States,M
2023,SE,FT,Security Engineer,247600,USD,247600,United States,0,United States,L
2023,SE,FT,Security Engineer,136000,USD,136000,United States,0,United States,L
2023,MI,FT,DevSecOps Engineer,150000,USD,150000,United States,0,United States,M
2023,MI,FT,DevSecOps Engineer,130000,USD,130000,United States,0,United States,M
2023,SE,FT,Security Engineer,148000,USD,148000,United States,0,United States,M
2023,SE,FT,Security Engineer,99000,USD,99000,United States,0,United States,M
2023,SE,FT,Security Engineer,239000,USD,239000,United States,100,United States,M
2023,SE,FT,Security Engineer,138000,USD,138000,United States,100,United States,M
2023,SE,FT,Security Engineer,200000,USD,200000,United States,100,United States,M
2023,SE,FT,Security Engineer,116000,USD,116000,United States,100,United States,M
